name,genderRank,divRank,overallRank,bib,division,age,state,country,profession,points,swim,swimDistance,t1,bike,bikeDistance,t2,run,runDistance,overall
David Abrio Gómez,363,57,386,672,30-34,34,ES,ESP,---,2383,00:36:14,1.9 km,00:05:01,03:13:11,90.1 km,00:02:18,01:30:21,21.1 km,05:27:05
Nils Grobmeier,364,68,387,923,35-39,38,DE,DEU,---,2369,00:35:04,1.9 km,00:05:38,03:01:03,90.1 km,00:02:15,01:43:13,21.1 km,05:27:13
Sabine Dettmar,24,3,388,104,25-29,26,---,DEU,---,2884,00:30:05,1.9 km,00:02:48,03:09:19,90.1 km,00:01:21,01:43:41,21.1 km,05:27:14
Anja Kobs,25,3,389,118,35-39,39,---,DEU,---,3109,00:37:02,1.9 km,00:03:11,03:11:58,90.1 km,00:01:19,01:33:45,21.1 km,05:27:15
Bianca Loge,26,4,390,374,25-29,29,DE,DEU,---,2880,00:41:58,1.9 km,00:04:47,03:02:22,90.1 km,00:01:45,01:36:33,21.1 km,05:27:25
David Marrel,365,46,391,1156,40-44,41,CH,CHE,---,2558,00:32:31,1.9 km,00:04:10,02:57:42,90.1 km,00:01:49,01:51:17,21.1 km,05:27:29
Agustin Toribio Cabrera,366,58,392,831,30-34,35,---,ESP,---,2375,00:37:12,1.9 km,00:05:58,02:57:30,90.1 km,00:02:33,01:44:18,21.1 km,05:27:31
Sven Feldmann,367,47,393,1098,40-44,42,DE,DEU,---,2556,00:38:54,1.9 km,00:06:12,03:02:30,90.1 km,00:02:10,01:37:49,21.1 km,05:27:35
Darren Bosher,368,42,394,228,45-49,46,---,GBR,---,2509,00:32:50,1.9 km,00:04:05,03:10:39,90.1 km,00:01:34,01:38:28,21.1 km,05:27:36
Jonathan Hunger,370,26,396,1640,18-24,27,DE,DEU,---,2406,00:42:13,1.9 km,00:06:23,03:08:24,90.1 km,00:02:45,01:27:58,21.1 km,05:27:43
Jose Maria Cagigas Talledo,371,48,397,1671,40-44,43,---,ESP,---,2553,00:36:19,1.9 km,00:04:45,02:54:39,90.1 km,00:02:14,01:49:48,21.1 km,05:27:45
Irene Marrel,27,4,398,430,35-39,38,CH,CHE,---,3096,00:35:14,1.9 km,00:04:47,03:01:08,90.1 km,00:01:17,01:45:31,21.1 km,05:27:57
Benjamin Helbig,372,46,399,581,25-29,28,---,DEU,---,2370,00:38:02,1.9 km,00:05:13,02:58:50,90.1 km,00:01:55,01:44:02,21.1 km,05:28:02
Christian Jache,373,59,400,741,30-34,32,DE,DEU,---,2362,00:33:00,1.9 km,00:03:44,03:00:58,90.1 km,00:01:16,01:49:16,21.1 km,05:28:14
Carsten Dyhrberg Sørensen,374,69,401,197,35-39,40,DK,DNK,---,2350,00:33:55,1.9 km,00:05:16,02:55:24,90.1 km,00:01:41,01:52:02,21.1 km,05:28:18
Karolin Krause,28,4,402,400,30-34,31,DE,DEU,---,3226,00:34:23,1.9 km,00:03:19,03:07:28,90.1 km,00:01:42,01:41:30,21.1 km,05:28:22
Clint Magg,375,60,403,762,30-34,33,CH,DEU,---,2357,00:38:16,1.9 km,00:03:38,03:04:39,90.1 km,00:01:59,01:40:00,21.1 km,05:28:32
Winfried Walter,377,5,405,1557,55-59,57,Liechtenstein,LIE,---,3184,00:30:07,1.9 km,00:04:40,02:57:19,90.1 km,00:01:48,01:54:42,21.1 km,05:28:36
Peter Vanderkeilen,378,43,406,1603,45-49,48,BE,BEL,---,2489,00:35:01,1.9 km,00:05:05,03:01:03,90.1 km,00:03:07,01:44:26,21.1 km,05:28:42
Volker Schmitz,379,49,407,1626,40-44,42,DE,DEU,---,2535,00:34:37,1.9 km,00:04:21,03:06:56,90.1 km,00:02:24,01:40:27,21.1 km,05:28:45
Michel Reinhard,380,50,408,1673,40-44,40,DE,DEU,---,2533,00:40:30,1.9 km,00:05:35,02:56:38,90.1 km,00:02:24,01:43:43,21.1 km,05:28:50
Nico Kartes,381,27,409,524,18-24,23,DE,DEU,---,2382,00:30:42,1.9 km,00:03:57,03:01:52,90.1 km,00:01:17,01:51:16,21.1 km,05:29:04
Sylvain Gradelet,382,44,410,235,45-49,49,DE,FRA,---,2483,00:36:42,1.9 km,00:04:11,02:55:01,90.1 km,00:01:54,01:51:17,21.1 km,05:29:05
Jan Frederik Alstedt,383,47,411,551,25-29,29,DE,DEU,---,2351,00:40:34,1.9 km,00:05:17,02:53:17,90.1 km,00:03:34,01:46:24,21.1 km,05:29:06
Daniel Martin Reig,384,61,412,765,30-34,34,---,ESP,---,2346,00:31:47,1.9 km,00:04:46,03:02:24,90.1 km,00:02:03,01:48:08,21.1 km,05:29:08
Stefan Ambrosius,386,51,414,1062,40-44,43,DE,DEU,---,2523,00:37:36,1.9 km,00:05:52,02:56:12,90.1 km,00:02:15,01:47:29,21.1 km,05:29:24
Lars Sittauer,387,70,415,1020,35-39,38,---,DEU,---,2329,00:31:29,1.9 km,00:04:38,02:56:12,90.1 km,00:02:00,01:55:10,21.1 km,05:29:29
Max Curle,388,62,416,703,30-34,33,---,GBR,---,2339,00:37:43,1.9 km,00:06:41,03:04:33,90.1 km,00:02:56,01:37:39,21.1 km,05:29:32
Jörg Boden,389,71,417,876,35-39,37,Hessen,DEU,---,2322,00:35:29,1.9 km,00:06:08,02:53:59,90.1 km,00:01:55,01:52:20,21.1 km,05:29:51
Oliver Radermacher,390,45,418,1687,45-49,49,---,DEU,---,2468,00:39:33,1.9 km,00:05:50,03:05:06,90.1 km,00:02:05,01:37:18,21.1 km,05:29:52
Dieter Kreis,391,52,419,1143,40-44,41,DE,DEU,---,2512,00:36:32,1.9 km,00:05:26,03:08:54,90.1 km,00:01:52,01:37:18,21.1 km,05:30:02
Jens Kleinau,392,17,420,1456,50-54,55,---,DEU,---,2867,00:31:22,1.9 km,00:04:34,03:11:08,90.1 km,00:01:52,01:41:08,21.1 km,05:30:04
Miroslav Stranovsky,393,28,421,133,18-24,23,Slovakia,SVK,---,2363,00:31:54,1.9 km,00:04:50,03:08:58,90.1 km,00:02:40,01:41:45,21.1 km,05:30:07
Simon Motschnig,394,63,422,770,30-34,30,DE,AUT,---,2317,00:34:44,1.9 km,00:05:29,03:00:57,90.1 km,00:01:24,01:48:10,21.1 km,05:30:44
Pierre-Yves Toussaint,395,29,423,547,18-24,24,BE,BEL,---,2351,00:40:21,1.9 km,00:04:33,02:51:12,90.1 km,00:02:18,01:52:24,21.1 km,05:30:48
Francesco Como,396,53,424,1082,40-44,40,---,ITA,---,2496,00:38:24,1.9 km,00:04:47,03:07:15,90.1 km,00:01:57,01:38:31,21.1 km,05:30:54
Mike Kaltenegger,397,48,425,590,25-29,27,DE,DEU,---,2318,00:37:30,1.9 km,00:07:38,02:48:24,90.1 km,00:03:39,01:53:47,21.1 km,05:30:58
Christian Peter Funk,398,38,426,12,PRO,48,DE,DEU,---,1915,00:46:16,1.9 km,00:04:43,03:03:36,90.1 km,00:02:11,01:34:25,21.1 km,05:31:11
Joris Broeks,399,30,427,507,18-24,24,NL,NLD,---,2343,00:37:11,1.9 km,00:05:07,03:00:03,90.1 km,00:03:40,01:45:13,21.1 km,05:31:14
Dirk Fuehrer,400,46,428,301,45-49,49,DE,DEU,---,2444,00:42:44,1.9 km,00:05:34,02:56:08,90.1 km,00:02:56,01:43:53,21.1 km,05:31:15
Markus Seeger,401,47,429,1602,45-49,49,DE,DEU,---,2440,00:37:05,1.9 km,00:05:28,03:04:15,90.1 km,00:01:40,01:43:00,21.1 km,05:31:28
Pitt Hornick,402,64,430,738,30-34,34,---,LUX,---,2300,00:34:28,1.9 km,00:05:13,02:59:58,90.1 km,00:02:25,01:49:37,21.1 km,05:31:41
Andreas Klose,403,48,431,1296,45-49,49,Hessen,DEU,---,2435,00:36:16,1.9 km,00:06:21,02:58:54,90.1 km,00:01:59,01:48:13,21.1 km,05:31:43
Sascha Gramm,404,72,432,295,35-39,37,Hessen,DEU,---,2287,00:33:54,1.9 km,00:04:44,03:10:23,90.1 km,00:02:57,01:39:50,21.1 km,05:31:48
Klaus Jüttner,405,49,433,1290,45-49,45,DE,DEU,---,2433,00:45:23,1.9 km,00:04:54,02:59:20,90.1 km,00:02:36,01:39:36,21.1 km,05:31:49
Werner Beitz,406,18,434,1407,50-54,51,DE,DEU,---,2832,00:36:27,1.9 km,00:04:30,02:58:42,90.1 km,00:02:22,01:49:57,21.1 km,05:31:58
Rieke Kaiser,29,5,436,366,25-29,26,DE,DEU,---,2797,00:28:37,1.9 km,00:03:22,03:13:29,90.1 km,00:01:39,01:44:55,21.1 km,05:32:02
Bob Groff,408,65,437,727,30-34,31,DE,LUX,---,2293,00:38:23,1.9 km,00:06:21,03:00:15,90.1 km,00:02:42,01:44:22,21.1 km,05:32:03
Miguel Muñoz   Cruz,409,19,438,1469,50-54,51,---,ESP,---,2831,00:38:04,1.9 km,00:05:08,03:05:13,90.1 km,00:02:16,01:41:23,21.1 km,05:32:04
Karl-Heinz Straub,411,73,440,1028,35-39,39,DE,DEU,---,2281,00:37:57,1.9 km,00:04:10,03:11:38,90.1 km,00:01:57,01:36:25,21.1 km,05:32:07
Yvonne Most,30,1,441,488,50-54,52,DE,DEU,---,3500,00:39:49,1.9 km,00:04:39,03:02:58,90.1 km,00:01:48,01:42:57,21.1 km,05:32:11
Felix Schreiber,412,66,442,801,30-34,31,DE,DEU,---,2289,00:39:36,1.9 km,00:04:59,02:59:45,90.1 km,00:01:54,01:46:04,21.1 km,05:32:18
Bob Hollemans,413,67,443,736,30-34,31,NL,NLD,---,2285,00:37:03,1.9 km,00:07:00,03:00:47,90.1 km,00:02:55,01:44:44,21.1 km,05:32:29
Jürgen Gärtner-Brüderlein,414,20,444,1435,50-54,52,---,DEU,---,2819,00:35:59,1.9 km,00:04:13,03:07:14,90.1 km,00:01:37,01:43:41,21.1 km,05:32:44
Steffen Fabing,415,68,445,716,30-34,35,DE,DEU,---,2276,00:39:51,1.9 km,00:05:45,02:57:20,90.1 km,00:01:37,01:48:27,21.1 km,05:33:00
Alexander Minnert,416,50,446,247,45-49,48,DE,DEU,---,2411,00:36:04,1.9 km,00:04:07,03:03:40,90.1 km,00:01:43,01:47:29,21.1 km,05:33:03
Claudia Bregulla-Linke,31,1,447,464,45-49,49,---,DEU,---,3500,00:35:53,1.9 km,00:03:58,03:04:55,90.1 km,00:01:29,01:46:48,21.1 km,05:33:03
Oliver Kalb,417,74,448,941,35-39,37,DE,DEU,---,2264,00:32:39,1.9 km,00:06:31,03:02:19,90.1 km,00:02:27,01:49:10,21.1 km,05:33:06
Kathrin Nagelschmidt,32,3,449,123,40-44,42,DE,DEU,---,3245,00:27:39,1.9 km,00:04:09,03:07:50,90.1 km,00:01:43,01:51:57,21.1 km,05:33:18
Markus Glaßner,418,51,450,1270,45-49,47,DE,DEU,---,2406,00:36:04,1.9 km,00:04:34,03:00:30,90.1 km,00:02:45,01:49:26,21.1 km,05:33:19
Michael Köpke,419,52,451,1304,45-49,50,DE,DEU,---,2405,00:37:28,1.9 km,00:06:39,03:02:25,90.1 km,00:01:40,01:45:10,21.1 km,05:33:22
John Rombouts,420,75,452,995,35-39,38,NL,NLD,---,2254,00:33:20,1.9 km,00:04:32,03:01:42,90.1 km,00:03:31,01:50:34,21.1 km,05:33:39
Daniel Großheide,421,54,453,1116,40-44,42,DE,DEU,---,2446,00:36:09,1.9 km,00:04:19,02:57:02,90.1 km,00:02:18,01:53:53,21.1 km,05:33:41
Daniele Flammang,33,2,454,466,45-49,47,Luxembourg,LUX,---,3486,00:32:54,1.9 km,00:05:13,03:11:08,90.1 km,00:01:47,01:42:45,21.1 km,05:33:47
Kai Rothenmeyer,422,76,455,998,35-39,36,DE,DEU,---,2251,00:38:04,1.9 km,00:03:54,03:07:42,90.1 km,00:01:09,01:42:58,21.1 km,05:33:47
Uli Walter,423,53,456,1394,45-49,49,DE,DEU,---,2397,00:39:32,1.9 km,00:05:32,03:01:16,90.1 km,00:01:32,01:45:58,21.1 km,05:33:50
Volker Jedamczyk,424,21,457,1448,50-54,52,DE,DEU,---,2795,00:36:01,1.9 km,00:03:55,03:07:48,90.1 km,00:01:39,01:44:38,21.1 km,05:34:01
John Bardenheier,425,49,458,1632,25-29,30,DE,DEU,---,2262,00:36:26,1.9 km,00:04:13,02:58:54,90.1 km,00:02:23,01:52:06,21.1 km,05:34:02
Nadja Lindner,34,5,460,120,35-39,35,DE,DEU,---,2983,00:33:58,1.9 km,00:05:27,03:09:09,90.1 km,00:01:34,01:44:07,21.1 km,05:34:15
Patrick Wolicki,427,69,461,854,30-34,31,DE,DEU,---,2248,00:34:17,1.9 km,00:05:22,03:00:40,90.1 km,00:01:48,01:52:26,21.1 km,05:34:33
Georg Thüs,428,55,462,1214,40-44,43,DE,DEU,---,2430,00:36:17,1.9 km,00:04:09,03:02:41,90.1 km,00:02:14,01:49:14,21.1 km,05:34:35
Andreas Bock,429,22,463,257,50-54,52,DE,DEU,---,2781,00:35:05,1.9 km,00:03:55,03:03:24,90.1 km,00:02:21,01:50:03,21.1 km,05:34:48
Raphael Goyvaerts,431,54,465,1272,45-49,47,BE,BEL,---,2375,00:39:53,1.9 km,00:06:53,03:06:32,90.1 km,00:01:58,01:39:48,21.1 km,05:35:04
Steve Scheiner,432,70,466,797,30-34,35,DE,DEU,---,2237,00:39:17,1.9 km,00:06:38,02:52:46,90.1 km,00:01:50,01:54:38,21.1 km,05:35:09
René Kipper,433,50,467,595,25-29,30,DE,DEU,---,2240,00:41:08,1.9 km,00:04:27,03:04:36,90.1 km,00:02:01,01:43:03,21.1 km,05:35:15
Charlotte Verhaegen,35,2,468,362,18-24,23,BE,BEL,---,3156,00:28:08,1.9 km,00:03:16,03:11:28,90.1 km,00:01:49,01:50:39,21.1 km,05:35:20
Michael Walker,434,77,469,1041,35-39,35,---,DEU,---,2220,00:30:06,1.9 km,00:04:48,03:04:49,90.1 km,00:02:07,01:53:40,21.1 km,05:35:30
Stefano Ciarleglio,435,23,470,1664,50-54,50,trento,ITA,---,2768,00:37:28,1.9 km,00:05:58,03:09:01,90.1 km,00:02:18,01:40:47,21.1 km,05:35:32
Tomas Langhammer,436,56,471,1146,40-44,45,Czech Republic,CZE,---,2411,00:37:40,1.9 km,00:05:06,03:12:25,90.1 km,00:02:05,01:38:22,21.1 km,05:35:38
Christian Hauenstein,437,71,472,731,30-34,33,DE,DEU,---,2227,00:35:19,1.9 km,00:04:55,02:58:23,90.1 km,00:01:52,01:55:15,21.1 km,05:35:44
Stefan Blaß,438,55,473,1244,45-49,49,DE,DEU,---,2363,00:52:08,1.9 km,00:07:42,02:51:54,90.1 km,00:03:10,01:40:51,21.1 km,05:35:45
Leon Von Engelmann,439,31,474,548,18-24,20,DE,DEU,---,2261,00:37:36,1.9 km,00:05:52,03:06:37,90.1 km,00:02:59,01:42:44,21.1 km,05:35:48
Lars Luckoff,440,51,475,606,25-29,27,---,DEU,---,2230,00:39:02,1.9 km,00:05:51,02:56:54,90.1 km,00:03:07,01:50:57,21.1 km,05:35:51
Vjatscheslaw Masnik,441,78,476,1616,35-39,37,DE,UKR,---,2214,00:42:37,1.9 km,00:05:28,03:08:34,90.1 km,00:02:36,01:36:37,21.1 km,05:35:52
Stefan Oberthür,442,52,477,623,25-29,28,DE,DEU,---,2224,00:38:59,1.9 km,00:05:15,03:04:44,90.1 km,00:01:37,01:45:34,21.1 km,05:36:09
Klaas Jan Miedema,443,79,478,972,35-39,37,NL,NLD,---,2208,00:36:56,1.9 km,00:04:07,03:02:41,90.1 km,00:01:50,01:50:36,21.1 km,05:36:10
Michael Zaiska,444,56,479,253,45-49,50,DE,DEU,---,2353,00:33:37,1.9 km,00:05:32,03:05:58,90.1 km,00:03:40,01:47:30,21.1 km,05:36:17
Jochen Diederichs,446,57,481,1089,40-44,44,DE,DEU,---,2399,00:41:03,1.9 km,00:05:44,02:55:41,90.1 km,00:01:55,01:51:55,21.1 km,05:36:18
Stefan Guenther,447,80,482,924,35-39,37,DE,DEU,---,2205,00:38:23,1.9 km,00:06:15,03:05:42,90.1 km,00:01:56,01:44:06,21.1 km,05:36:22
Bernd Hauser,448,2,483,1608,60-64,60,---,DEU,---,3209,00:40:17,1.9 km,00:05:42,03:04:57,90.1 km,00:02:50,01:42:40,21.1 km,05:36:26
Jens Ambrosius,449,58,484,1063,40-44,41,DE,DEU,---,2395,00:40:20,1.9 km,00:05:54,03:02:54,90.1 km,00:01:40,01:45:44,21.1 km,05:36:32
Joerg Karweg,450,57,485,241,45-49,49,---,DEU,---,2347,00:36:49,1.9 km,00:04:25,03:06:19,90.1 km,00:01:23,01:47:41,21.1 km,05:36:37
Carsten Häuser,451,59,486,1121,40-44,41,DE,DEU,---,2391,00:36:08,1.9 km,00:05:22,03:04:45,90.1 km,00:01:29,01:49:00,21.1 km,05:36:44
Raimonds Vasiljevs,453,24,488,1506,50-54,51,LAT,LVA,---,2744,00:45:01,1.9 km,00:04:44,03:04:10,90.1 km,00:02:11,01:40:46,21.1 km,05:36:52
Howard Fordham,454,3,489,1620,60-64,60,DE,DEU,---,3200,00:35:21,1.9 km,00:05:19,03:05:28,90.1 km,00:01:53,01:48:58,21.1 km,05:36:59
Matthias Kasper,455,25,490,1452,50-54,52,---,DEU,---,2741,00:32:39,1.9 km,00:05:57,02:57:22,90.1 km,00:02:46,01:58:17,21.1 km,05:37:01
Leif Knoch,457,72,492,161,30-34,35,DE,DEU,---,2199,00:40:24,1.9 km,00:05:00,03:01:30,90.1 km,00:01:46,01:48:36,21.1 km,05:37:16
Carl Lane,458,81,493,1638,35-39,39,---,GBR,---,2189,00:31:05,1.9 km,00:04:06,02:54:43,90.1 km,00:01:41,02:05:41,21.1 km,05:37:16
Dan Godwin,459,82,494,920,35-39,36,---,GBR,---,2188,00:34:04,1.9 km,00:05:20,03:14:39,90.1 km,00:02:48,01:40:26,21.1 km,05:37:17
Mario Kleber,460,58,495,1652,45-49,46,DE,DEU,---,2330,00:44:43,1.9 km,00:07:17,03:00:43,90.1 km,00:01:35,01:43:17,21.1 km,05:37:35
Leysen Liesbeth,36,4,496,1659,40-44,43,---,BEL,---,3164,00:39:45,1.9 km,00:04:34,03:07:52,90.1 km,00:01:45,01:43:50,21.1 km,05:37:46
Harald Hackenberg,461,53,497,576,25-29,30,DE,DEU,---,2195,00:39:26,1.9 km,00:05:39,03:05:26,90.1 km,00:01:26,01:45:49,21.1 km,05:37:46
Susanne Harz,37,5,498,443,40-44,44,---,DEU,---,3161,00:36:32,1.9 km,00:05:00,03:08:15,90.1 km,00:01:40,01:46:31,21.1 km,05:37:58
Stefan Kirchenmajer,462,59,499,1294,45-49,46,DE,DEU,---,2322,00:39:14,1.9 km,00:04:59,02:59:38,90.1 km,00:02:10,01:52:00,21.1 km,05:38:01
Frank Vornholt,463,54,500,663,25-29,28,DE,DEU,---,2190,00:38:16,1.9 km,00:06:37,03:09:36,90.1 km,00:02:52,01:40:43,21.1 km,05:38:04
Javier Giral,464,60,501,1113,40-44,42,---,ESP,---,2367,00:41:02,1.9 km,00:04:58,03:06:35,90.1 km,00:02:00,01:43:29,21.1 km,05:38:04
Tim Lange,465,83,502,956,35-39,40,DE,DEU,---,2174,00:35:49,1.9 km,00:06:31,03:09:43,90.1 km,00:04:44,01:41:18,21.1 km,05:38:05
Manfred Jizba,466,4,503,1562,60-64,62,DE,DEU,---,3178,00:42:25,1.9 km,00:03:52,03:02:40,90.1 km,00:01:37,01:47:38,21.1 km,05:38:12
André Zimmermann,467,61,504,1229,40-44,41,DE,DEU,---,2364,00:37:07,1.9 km,00:06:24,03:17:08,90.1 km,00:03:12,01:34:22,21.1 km,05:38:13
Cushla Sherlock,38,6,505,1681,25-29,30,---,NZL,---,2684,00:35:17,1.9 km,00:04:58,03:11:37,90.1 km,00:02:28,01:44:01,21.1 km,05:38:21
Katharina Grölz,39,6,506,422,35-39,38,---,DEU,---,2908,00:39:29,1.9 km,00:04:44,03:10:47,90.1 km,00:01:24,01:41:59,21.1 km,05:38:23
Bernd Kapp,468,6,507,1537,55-59,56,DE,DEU,---,3008,00:36:28,1.9 km,00:04:14,03:12:23,90.1 km,00:01:46,01:43:33,21.1 km,05:38:24
Michael Deuster,469,84,508,896,35-39,38,DE,DEU,---,2166,00:31:08,1.9 km,00:04:57,02:59:09,90.1 km,00:02:05,02:01:13,21.1 km,05:38:32
Tobias Weber,471,73,510,844,30-34,32,DE,DEU,---,2175,00:35:02,1.9 km,00:05:35,02:58:17,90.1 km,00:02:31,01:57:11,21.1 km,05:38:36
Ralf Pietzsch,472,60,511,1342,45-49,49,DE,DEU,---,2311,00:34:58,1.9 km,00:05:04,03:12:09,90.1 km,00:03:25,01:43:00,21.1 km,05:38:36
Stefan Esters,473,26,512,1425,50-54,51,DE,DEU,---,2711,00:37:40,1.9 km,00:06:05,03:01:49,90.1 km,00:03:26,01:49:41,21.1 km,05:38:41
Andreas Lage-Wahl,474,27,513,1458,50-54,51,Berlin,DEU,---,2711,00:41:54,1.9 km,00:05:41,03:05:43,90.1 km,00:01:55,01:43:31,21.1 km,05:38:44
Vadim Iliunin,475,85,514,182,35-39,39,---,RUS,---,2156,00:36:41,1.9 km,00:04:07,03:07:22,90.1 km,00:01:49,01:49:06,21.1 km,05:39:05
Christopher Christian,476,55,515,563,25-29,28,DE,DEU,---,2170,00:37:49,1.9 km,00:04:40,03:03:24,90.1 km,00:01:44,01:51:32,21.1 km,05:39:09
Mark Schäfer,477,86,516,1004,35-39,39,DE,DEU,---,2155,00:42:09,1.9 km,00:04:29,03:20:44,90.1 km,00:01:39,01:30:08,21.1 km,05:39:09
Andreas Nolte,478,74,517,778,30-34,35,DE,DEU,---,2164,00:37:07,1.9 km,00:05:52,03:05:13,90.1 km,00:01:59,01:49:02,21.1 km,05:39:13
Karl-Helmut Maehn,479,7,518,1539,55-59,55,DE,DEU,---,2987,00:37:52,1.9 km,00:07:36,03:10:36,90.1 km,00:02:22,01:41:05,21.1 km,05:39:31
Frank Van De Werff,480,61,519,1390,45-49,45,NL,NLD,---,2288,00:33:32,1.9 km,00:04:49,03:02:47,90.1 km,00:02:53,01:55:51,21.1 km,05:39:52
Oliver Machate,481,32,520,529,18-24,25,DE,DEU,---,2188,00:34:19,1.9 km,00:06:17,03:05:42,90.1 km,00:02:44,01:50:50,21.1 km,05:39:52
Moritz Ossenbach,482,56,521,625,25-29,27,DE,DEU,---,2157,00:38:16,1.9 km,00:06:53,03:07:05,90.1 km,00:01:13,01:46:25,21.1 km,05:39:52
Bernd Fricke,483,62,522,1266,45-49,47,DE,DEU,---,2288,00:34:55,1.9 km,00:03:50,03:07:26,90.1 km,00:02:06,01:51:36,21.1 km,05:39:53
Joerg Heiner Stehle,484,5,523,297,60-64,62,DE,DEU,---,3147,00:45:29,1.9 km,00:06:14,02:56:22,90.1 km,00:01:37,01:50:13,21.1 km,05:39:55
Lydia Steinbach,40,3,524,360,18-24,25,CH,DEU,---,3071,00:37:49,1.9 km,00:03:31,03:10:39,90.1 km,00:01:12,01:46:52,21.1 km,05:40:03
Peter Emele,485,28,525,260,50-54,52,DE,DEU,---,2684,00:35:13,1.9 km,00:04:14,02:58:54,90.1 km,00:02:30,01:59:20,21.1 km,05:40:11
Daniel Born,486,75,526,690,30-34,31,DE,DEU,---,2145,00:36:35,1.9 km,00:07:12,03:10:37,90.1 km,00:02:18,01:43:34,21.1 km,05:40:16
Daniel Tahedl,487,57,527,657,25-29,27,DE,DEU,---,2150,00:33:13,1.9 km,00:04:51,03:07:48,90.1 km,00:02:33,01:51:51,21.1 km,05:40:16
Marcel Wachholz,488,76,528,842,30-34,32,DE,DEU,---,2144,00:44:53,1.9 km,00:05:07,03:04:41,90.1 km,00:01:25,01:44:14,21.1 km,05:40:20
Matthias Heuwerth,489,62,529,1122,40-44,42,DE,DEU,---,2326,00:33:57,1.9 km,00:05:47,03:04:29,90.1 km,00:02:25,01:53:44,21.1 km,05:40:22
Maurits Klatte,490,58,530,596,25-29,30,NL,NLD,---,2148,00:36:13,1.9 km,00:05:50,03:02:26,90.1 km,00:02:07,01:53:46,21.1 km,05:40:22
Hauke Hinderlich,491,63,531,1281,45-49,---,DE,DEU,---,2278,00:37:44,1.9 km,00:04:51,03:10:32,90.1 km,00:02:03,01:45:16,21.1 km,05:40:26
Cathy Cichy,41,6,532,122,40-44,40,CH,CHE,---,3116,00:38:36,1.9 km,00:04:37,03:11:22,90.1 km,00:01:17,01:44:34,21.1 km,05:40:26
Sergio Abollo Jurado,492,33,533,501,18-24,25,ES,ESP,---,2176,00:34:21,1.9 km,00:03:56,03:07:25,90.1 km,00:01:54,01:52:55,21.1 km,05:40:31
Pauline Marchal,42,5,534,401,30-34,32,---,FRA,---,3005,00:35:52,1.9 km,00:03:56,03:12:35,90.1 km,00:02:02,01:46:14,21.1 km,05:40:39
Michael Drewes,493,64,535,1676,45-49,46,---,DEU,---,2270,00:32:44,1.9 km,00:04:47,03:05:38,90.1 km,00:01:44,01:55:59,21.1 km,05:40:52
Chris Maage,494,77,536,761,30-34,35,DE,DEU,---,2132,00:35:17,1.9 km,00:05:54,02:59:32,90.1 km,00:02:43,01:57:36,21.1 km,05:41:02
Randy Rogers,495,59,537,142,25-29,29,TX,USA,---,2131,00:27:03,1.9 km,00:03:33,02:57:28,90.1 km,00:01:43,02:11:34,21.1 km,05:41:21
Norbert Neumann,496,29,538,1470,50-54,52,DE,DEU,---,2662,00:33:24,1.9 km,00:06:48,03:10:55,90.1 km,00:02:19,01:48:01,21.1 km,05:41:27
Mathias Kahnt,497,63,539,1645,40-44,44,DE,DEU,---,2305,00:38:08,1.9 km,00:04:49,03:12:14,90.1 km,00:02:07,01:44:12,21.1 km,05:41:30
Kevin Loff,498,60,540,603,25-29,26,DE,DEU,---,2127,00:40:06,1.9 km,00:04:42,03:10:25,90.1 km,00:01:41,01:44:40,21.1 km,05:41:34
Robert Wagemaker,501,65,543,1393,45-49,50,NL,NLD,---,2256,00:30:00,1.9 km,00:04:42,03:06:04,90.1 km,00:02:29,01:58:26,21.1 km,05:41:41
Matthias Wenzel,504,78,546,845,30-34,32,DE,DEU,---,2117,00:41:56,1.9 km,00:05:22,03:15:31,90.1 km,00:01:26,01:37:34,21.1 km,05:41:49
Christophe Parotte,505,64,547,1173,40-44,42,BE,BEL,---,2298,00:34:55,1.9 km,00:05:36,03:12:09,90.1 km,00:01:26,01:47:47,21.1 km,05:41:53
Tobias Thiele,506,79,548,828,30-34,33,DE,DEU,---,2115,00:41:42,1.9 km,00:06:11,03:01:01,90.1 km,00:03:47,01:49:17,21.1 km,05:41:58
Fabio Ninci,507,65,549,1167,40-44,42,Firenze,ITA,---,2295,00:35:17,1.9 km,00:05:08,03:06:38,90.1 km,00:02:04,01:52:57,21.1 km,05:42:04
Christoph Averdiek-Bolwin,508,66,550,1236,45-49,49,DE,DEU,---,2249,00:43:06,1.9 km,00:06:48,03:09:17,90.1 km,00:02:18,01:40:36,21.1 km,05:42:05
Simon Speidel,509,66,551,1211,40-44,42,DE,DEU,---,2294,00:32:23,1.9 km,00:04:11,03:15:49,90.1 km,00:02:22,01:47:23,21.1 km,05:42:08
Tobias Göbel,510,34,552,516,18-24,25,DE,DEU,---,2144,00:35:43,1.9 km,00:05:27,03:00:32,90.1 km,00:01:23,01:59:12,21.1 km,05:42:17
Joerg Schulte,511,67,553,1204,40-44,40,Hamburg,DEU,---,2291,00:33:50,1.9 km,00:03:43,02:58:29,90.1 km,00:01:41,02:04:35,21.1 km,05:42:18
David Velasco,512,87,554,200,35-39,35,Intl State,MEX,---,2097,00:41:22,1.9 km,00:04:58,03:05:16,90.1 km,00:01:59,01:48:47,21.1 km,05:42:22
