name,genderRank,divRank,overallRank,bib,division,age,state,country,profession,points,swim,swimDistance,t1,bike,bikeDistance,t2,run,runDistance,overall
Ricardo Sala,138,28,160,426,40-44,46,Intl State,MEX,---,2374,00:31:13,1.9 km,00:05:44,02:59:04,90.1 km,00:03:51,01:51:30,21.1 km,05:31:22
Michael Haupt,139,29,161,289,40-44,47,PA,USA,---,2364,00:34:36,1.9 km,00:08:11,03:00:16,90.1 km,00:02:51,01:46:01,21.1 km,05:31:55
Murilo Morais,140,22,162,487,30-34,36,---,BRA,---,2359,00:29:28,1.9 km,00:04:40,02:56:00,90.1 km,00:02:58,01:58:50,21.1 km,05:31:56
Marcelo De Queiroz Rangel,141,23,163,502,30-34,35,---,BRA,---,2356,00:31:19,1.9 km,00:04:01,03:06:23,90.1 km,00:03:45,01:46:40,21.1 km,05:32:08
Nicolas Garcia,142,2,164,704,18-24,---,---,PAN,---,2984,00:27:54,1.9 km,00:04:24,03:34:34,90.1 km,00:02:34,01:23:25,21.1 km,05:32:51
Alvaro Ortiz,143,24,165,659,30-34,35,---,COL,---,2336,00:32:15,1.9 km,00:06:16,03:11:35,90.1 km,00:03:15,01:39:53,21.1 km,05:33:14
Clovis Pires Da Silva,144,6,166,175,45-49,49,Intl State,BRA,---,2836,00:23:51,1.9 km,00:03:48,02:52:44,90.1 km,00:02:31,02:10:20,21.1 km,05:33:14
Dimas Marchi,145,30,167,300,40-44,43,Sao Paulo,BRA,---,2337,00:30:29,1.9 km,00:04:34,02:59:58,90.1 km,00:03:00,01:55:23,21.1 km,05:33:24
Mauricio Ramirez,146,31,168,312,40-44,45,FL,VEN,---,2334,00:31:30,1.9 km,00:06:11,02:54:37,90.1 km,00:06:07,01:55:08,21.1 km,05:33:33
Francisco Carvalho Junior,147,7,169,190,50-54,52,Intl State,BRA,---,3006,00:27:18,1.9 km,00:04:38,02:58:30,90.1 km,00:03:25,02:01:04,21.1 km,05:34:55
Luis Felipe Herrera,148,32,170,380,35-39,40,FL,PAN,---,2193,00:28:03,1.9 km,00:04:37,02:54:10,90.1 km,00:03:22,02:04:56,21.1 km,05:35:08
Roberto Alfonzo-Larrain,149,8,171,584,50-54,52,---,VEN,---,3001,00:32:36,1.9 km,00:06:20,02:51:23,90.1 km,00:03:57,02:00:58,21.1 km,05:35:14
Dalton Cabral,150,33,172,347,35-39,41,AM,BRA,---,2189,00:27:24,1.9 km,00:05:04,03:03:52,90.1 km,00:02:54,01:56:09,21.1 km,05:35:23
Jorge Rosales,151,21,173,698,25-29,29,---,PER,---,2340,00:28:13,1.9 km,00:04:21,03:01:32,90.1 km,00:02:40,01:58:39,21.1 km,05:35:25
Johan Fernandez,152,3,174,685,18-24,---,---,PAN,---,2932,00:21:58,1.9 km,00:03:38,02:59:25,90.1 km,00:02:33,02:08:10,21.1 km,05:35:44
Nataly Arevalo,23,3,175,109,25-29,29,Pichincha,ECU,---,2960,00:24:30,1.9 km,00:03:20,03:07:24,90.1 km,00:02:38,01:57:54,21.1 km,05:35:46
Dennis Janson,153,34,176,385,35-39,42,Intl State,ANT,---,2181,00:27:12,1.9 km,00:03:54,02:57:15,90.1 km,00:04:09,02:03:18,21.1 km,05:35:48
Juan Canon,154,22,177,527,25-29,---,---,COL,---,2333,00:27:22,1.9 km,00:03:37,03:01:22,90.1 km,00:02:34,02:00:54,21.1 km,05:35:49
Mario Huyo Obando,155,35,178,383,35-39,---,---,COL,---,2180,00:29:46,1.9 km,00:06:06,03:03:09,90.1 km,00:03:37,01:53:12,21.1 km,05:35:50
Gonzalez Ana,24,4,179,106,25-29,32,---,PAN,---,2953,00:33:35,1.9 km,00:04:25,03:04:33,90.1 km,00:02:58,01:50:38,21.1 km,05:36:09
Claudio Delpueche,156,32,180,272,40-44,44,Asuncion,PRY,---,2282,00:25:44,1.9 km,00:08:52,03:03:06,90.1 km,00:02:27,01:56:20,21.1 km,05:36:29
Aaron Moreno,157,4,181,672,18-24,---,---,PAN,---,2916,00:25:01,1.9 km,00:03:13,03:04:10,90.1 km,00:02:08,02:02:04,21.1 km,05:36:36
Adolfo Gallardo Crisanto,158,33,182,614,40-44,---,---,MEX,---,2258,00:34:55,1.9 km,00:06:12,03:09:21,90.1 km,00:03:02,01:44:19,21.1 km,05:37:49
Andre Del Negro,159,36,183,629,35-39,40,---,BRA,---,2139,00:24:32,1.9 km,00:04:25,03:10:49,90.1 km,00:03:47,01:54:35,21.1 km,05:38:08
Jessica Anderson,25,3,184,107,18-24,27,TX,USA,---,3192,00:29:01,1.9 km,00:03:54,03:05:21,90.1 km,00:04:36,01:55:23,21.1 km,05:38:15
Julio Cesar Valencia,161,7,186,240,45-49,---,---,COL,---,2741,00:31:45,1.9 km,00:06:06,03:00:27,90.1 km,00:05:22,01:54:50,21.1 km,05:38:30
Monica Diaz,26,2,187,62,35-39,37,FL,PER,---,3160,00:29:42,1.9 km,00:03:18,03:15:25,90.1 km,00:02:06,01:48:05,21.1 km,05:38:36
Marcelo Cristino,162,37,188,363,35-39,42,---,BRA,---,2124,00:26:02,1.9 km,00:04:17,03:03:29,90.1 km,00:03:07,02:02:04,21.1 km,05:38:59
Jeff Roegge,163,8,189,227,45-49,48,NC,USA,---,2723,00:30:06,1.9 km,00:07:06,03:00:10,90.1 km,00:04:42,01:57:24,21.1 km,05:39:28
Luiz Antonio Barata,164,34,190,323,40-44,46,SAO PAULO,BRA,---,2228,00:27:20,1.9 km,00:04:31,03:10:23,90.1 km,00:04:17,01:52:58,21.1 km,05:39:29
Benjamin Bourse,165,35,191,256,40-44,44,---,ARG,---,2216,00:36:29,1.9 km,00:05:09,03:07:18,90.1 km,00:03:13,01:47:57,21.1 km,05:40:06
Guilherme De Lamare,166,25,192,456,30-34,---,---,BRA,---,2207,00:26:04,1.9 km,00:05:51,02:56:00,90.1 km,00:04:13,02:08:17,21.1 km,05:40:25
Vicente Prieto Duarte,167,9,193,222,50-54,55,---,PRY,---,2906,00:34:21,1.9 km,00:04:14,03:03:09,90.1 km,00:02:25,01:56:21,21.1 km,05:40:30
Adolfo Orozco Bonilla,168,9,194,217,45-49,---,---,COL,---,2696,00:23:50,1.9 km,00:04:15,03:05:06,90.1 km,00:03:35,02:04:13,21.1 km,05:40:59
Gregorio Gonzalez,169,26,195,652,30-34,33,Intl State,MEX,---,2193,00:26:58,1.9 km,00:03:44,03:17:18,90.1 km,00:02:13,01:50:56,21.1 km,05:41:09
Antonio Rodriguez,170,38,196,423,35-39,40,Intl State,VEN,---,2083,00:32:04,1.9 km,00:05:12,03:10:12,90.1 km,00:02:27,01:51:20,21.1 km,05:41:15
Emilio Quiroz,171,39,197,416,35-39,39,---,CHL,---,2070,00:33:14,1.9 km,00:04:19,03:05:24,90.1 km,00:02:46,01:56:14,21.1 km,05:41:57
Catalina Carrizosa Isaza,27,5,198,114,25-29,---,---,COL,---,2846,00:27:41,1.9 km,00:03:57,03:09:16,90.1 km,00:03:00,01:58:13,21.1 km,05:42:07
Salvador Aceves Jr,172,40,199,332,35-39,41,FL,USA,---,2066,00:31:52,1.9 km,00:06:54,02:55:39,90.1 km,00:03:06,02:04:39,21.1 km,05:42:10
Rene Van Hoorde,173,36,200,325,40-44,47,FL,PAN,---,2177,00:28:08,1.9 km,00:05:42,03:04:50,90.1 km,00:05:34,01:58:02,21.1 km,05:42:16
Felipe Lopez,174,27,201,475,30-34,36,Intl State,SLV,---,2172,00:31:16,1.9 km,00:05:37,03:00:32,90.1 km,00:02:48,02:02:08,21.1 km,05:42:21
Richard Morgan,175,41,202,407,35-39,38,Intl State,GBR,---,2057,00:34:48,1.9 km,00:04:20,03:05:05,90.1 km,00:03:03,01:55:27,21.1 km,05:42:43
Dana Miscia,28,6,204,140,25-29,30,NJ,USA,---,2832,00:28:59,1.9 km,00:04:53,03:09:54,90.1 km,00:04:24,01:54:43,21.1 km,05:42:53
Nick Reeves,177,42,205,420,35-39,41,Tigre,ZAF,---,2052,00:27:15,1.9 km,00:04:11,03:00:27,90.1 km,00:04:23,02:06:42,21.1 km,05:42:58
William Juhala,178,37,206,616,40-44,47,OR,USA,---,2158,00:32:34,1.9 km,00:04:37,03:01:19,90.1 km,00:03:44,02:01:06,21.1 km,05:43:20
Alberto Rivera,179,43,207,422,35-39,38,PR,PRI,---,2045,00:33:04,1.9 km,00:04:38,03:03:37,90.1 km,00:03:50,01:58:13,21.1 km,05:43:22
Alexander Ortega,180,44,208,411,35-39,41,---,PAN,---,2042,00:36:23,1.9 km,00:05:05,02:56:17,90.1 km,00:02:19,02:03:29,21.1 km,05:43:33
Angela Fogarolli,29,3,209,67,35-39,38,DE,ITA,---,3067,00:31:45,1.9 km,00:03:36,03:13:07,90.1 km,00:02:46,01:52:32,21.1 km,05:43:46
Jose Barzallo,181,38,210,607,40-44,44,Intl State,ECU,---,2133,00:30:27,1.9 km,00:06:43,03:02:49,90.1 km,00:05:30,01:59:16,21.1 km,05:44:45
Marco Casagrande,182,45,211,352,35-39,40,Intl State,PAN,---,2012,00:32:19,1.9 km,00:05:36,02:59:10,90.1 km,00:02:59,02:05:06,21.1 km,05:45:10
Axel Ramirez,183,46,212,417,35-39,40,Intl State,GTM,---,2000,00:28:58,1.9 km,00:04:17,03:00:26,90.1 km,00:04:15,02:07:56,21.1 km,05:45:52
Marcelo S Gallar,184,10,213,184,45-49,51,Santa Fe,ARG,---,2606,00:27:22,1.9 km,00:05:21,03:09:46,90.1 km,00:03:19,02:00:13,21.1 km,05:46:01
Bernardo Beny Fiol,185,39,214,611,40-44,43,Panama,PAN,---,2101,00:29:14,1.9 km,00:04:15,03:05:01,90.1 km,00:05:19,02:02:43,21.1 km,05:46:32
Tony Caballero Aleman,186,47,215,346,35-39,42,Panama,PAN,---,1982,00:32:57,1.9 km,00:03:44,03:09:59,90.1 km,00:03:09,01:57:03,21.1 km,05:46:52
Maria Teresa,30,4,216,71,35-39,38,TX,ECU,---,3009,00:33:17,1.9 km,00:04:04,03:13:52,90.1 km,00:02:53,01:52:53,21.1 km,05:46:59
Bonnie Grundman,31,1,217,572,50-54,57,ON,CAN,---,3500,00:30:41,1.9 km,00:05:40,03:05:39,90.1 km,00:03:11,02:02:05,21.1 km,05:47:16
Marco Cardozo,187,48,218,351,35-39,42,FL,VEN,---,1956,00:28:53,1.9 km,00:04:09,02:49:15,90.1 km,00:03:01,02:23:01,21.1 km,05:48:19
Michael Warfield,188,49,219,440,35-39,40,CA,USA,---,1953,00:36:35,1.9 km,00:05:08,03:08:58,90.1 km,00:02:28,01:55:19,21.1 km,05:48:28
Pablo Franco,189,23,220,539,25-29,---,---,COL,---,2105,00:29:10,1.9 km,00:03:44,03:09:26,90.1 km,00:02:56,02:03:12,21.1 km,05:48:28
Byron Cerda,190,28,221,452,30-34,36,---,ECU,---,2054,00:36:44,1.9 km,00:05:44,02:59:19,90.1 km,00:05:33,02:01:32,21.1 km,05:48:52
Walter Molina,191,11,222,206,45-49,---,CA,ARG,---,2554,00:35:28,1.9 km,00:04:59,03:11:38,90.1 km,00:03:18,01:53:30,21.1 km,05:48:53
Sara Al-Kadhimi,32,4,223,578,30-34,33,---,GBR,---,2814,00:31:55,1.9 km,00:04:39,03:19:55,90.1 km,00:03:58,01:48:51,21.1 km,05:49:18
Rosita Lamas,33,5,224,77,35-39,42,Panama,PAN,---,2952,00:29:40,1.9 km,00:04:37,03:12:23,90.1 km,00:03:26,02:00:05,21.1 km,05:50:11
Gustavo Teixeira,192,50,225,433,35-39,39,Intl State,BRA,---,1916,00:28:33,1.9 km,00:04:24,03:06:54,90.1 km,00:03:06,02:07:34,21.1 km,05:50:31
Andre Batista,193,29,226,445,30-34,33,Intl State,BRA,---,2023,00:29:43,1.9 km,00:05:00,02:59:46,90.1 km,00:03:32,02:12:35,21.1 km,05:50:36
Erin Gunn,34,5,227,131,30-34,34,CA,USA,---,2790,00:37:19,1.9 km,00:05:18,03:00:30,90.1 km,00:03:08,02:04:24,21.1 km,05:50:39
Victor Hernandez,194,51,228,378,35-39,40,Intl State,CRI,---,1913,00:31:01,1.9 km,00:04:26,03:15:58,90.1 km,00:03:59,01:55:18,21.1 km,05:50:42
Eliana Leonard,35,4,229,80,40-44,42,AA,USA,---,2512,00:27:52,1.9 km,00:05:24,03:06:36,90.1 km,00:03:23,02:07:32,21.1 km,05:50:47
Emmanuel Carballeda,195,1,230,585,55-59,60,panama,PAN,---,3500,00:32:42,1.9 km,00:06:33,03:18:35,90.1 km,00:02:38,01:50:44,21.1 km,05:51:12
Eric Macknight,196,52,231,394,35-39,38,CA,CAN,---,1898,00:30:07,1.9 km,00:05:17,03:09:57,90.1 km,00:03:10,02:03:00,21.1 km,05:51:31
Alejandro Orrego O,197,30,232,494,30-34,36,Intl State,COL,---,2005,00:23:06,1.9 km,00:08:32,03:10:49,90.1 km,00:05:37,02:03:32,21.1 km,05:51:36
Ernesto Moretti,198,10,233,209,50-54,---,---,ARG,---,2703,00:29:07,1.9 km,00:03:44,03:16:53,90.1 km,00:02:17,01:59:44,21.1 km,05:51:45
Amilton Adalberto Schmidt Filho,199,31,234,661,30-34,33,---,BRA,---,1996,00:33:26,1.9 km,00:05:10,03:07:02,90.1 km,00:02:59,02:03:29,21.1 km,05:52:06
Angie Ferguson,36,5,235,66,40-44,44,---,USA,---,2480,00:27:19,1.9 km,00:04:30,03:12:23,90.1 km,00:03:17,02:05:05,21.1 km,05:52:34
Maria Garcia,37,6,236,580,30-34,---,---,PAN,---,2752,00:33:20,1.9 km,00:05:03,03:07:02,90.1 km,00:04:42,02:02:38,21.1 km,05:52:45
Uriel Alvarez,200,40,237,249,40-44,46,antioquia,COL,---,1988,00:34:50,1.9 km,00:07:38,02:55:41,90.1 km,00:04:36,02:10:01,21.1 km,05:52:46
Roberto Lerma,201,32,238,470,30-34,---,---,MEX,---,1980,00:26:54,1.9 km,00:05:41,03:08:04,90.1 km,00:05:16,02:07:06,21.1 km,05:53:01
Juan Alonso,202,41,239,605,40-44,47,Cundinamarca,COL,---,1983,00:31:53,1.9 km,00:05:02,03:14:44,90.1 km,00:02:29,01:58:57,21.1 km,05:53:05
Anni Galdames,38,7,240,127,30-34,35,---,USA,---,2745,00:27:15,1.9 km,00:04:49,03:25:35,90.1 km,00:02:53,01:52:38,21.1 km,05:53:10
Jaime Campos,203,53,241,623,35-39,---,---,PAN,---,1867,00:32:44,1.9 km,00:05:38,03:17:43,90.1 km,00:02:26,01:54:43,21.1 km,05:53:14
Ariel Leoni,204,42,242,298,40-44,42,---,PAN,---,1977,00:26:54,1.9 km,00:05:06,03:11:27,90.1 km,00:04:01,02:05:57,21.1 km,05:53:25
Carlos Rettally,205,43,243,313,40-44,45,panama,PAN,---,1970,00:32:20,1.9 km,00:05:47,03:16:18,90.1 km,00:05:09,01:54:13,21.1 km,05:53:47
Francisco Ceron Martinez,206,24,244,530,25-29,31,CUNDINAMARCA,COL,---,2005,00:29:36,1.9 km,00:04:37,03:00:36,90.1 km,00:04:14,02:14:57,21.1 km,05:54:00
Luis Ortiz,208,33,246,482,30-34,37,---,VEN,---,1956,00:30:29,1.9 km,00:04:55,03:07:10,90.1 km,00:02:43,02:09:03,21.1 km,05:54:20
Bartolome Triay,209,25,247,563,25-29,---,---,ESP,---,1994,00:27:26,1.9 km,00:04:31,03:15:18,90.1 km,00:03:35,02:03:49,21.1 km,05:54:39
Jorge Urrutia,210,34,248,514,30-34,36,NY,ESP,---,1942,00:30:37,1.9 km,00:05:19,03:11:59,90.1 km,00:03:13,02:03:59,21.1 km,05:55:07
Katia F. Garcia,39,6,249,68,35-39,39,Intl State,BRA,---,2861,00:30:36,1.9 km,00:05:15,03:19:41,90.1 km,00:03:36,01:56:05,21.1 km,05:55:13
Stephanie Bassin,40,1,250,59,55-59,58,TX,USA,---,3500,00:27:41,1.9 km,00:04:40,03:14:02,90.1 km,00:03:51,02:05:07,21.1 km,05:55:21
Sergio Sanchez,211,44,251,320,40-44,43,GA,PER,---,1941,00:23:13,1.9 km,00:04:17,03:18:54,90.1 km,00:02:39,02:06:21,21.1 km,05:55:24
Spencer Lynn,212,12,252,202,45-49,51,---,GBR,---,2436,00:28:30,1.9 km,00:03:27,02:53:54,90.1 km,00:02:47,02:26:49,21.1 km,05:55:27
Christopher Mccoy,213,26,253,546,25-29,31,NY,USA,---,1977,00:29:40,1.9 km,00:05:57,03:16:01,90.1 km,00:05:10,01:58:47,21.1 km,05:55:35
Jorge Mario Lopez Posada,214,54,254,391,35-39,38,Intl State,COL,---,1825,00:32:30,1.9 km,00:06:32,03:00:08,90.1 km,00:04:19,02:12:06,21.1 km,05:55:35
Jean Carlos S Nchez,215,55,255,427,35-39,38,Nueva Esparta,VEN,---,1812,00:32:52,1.9 km,00:05:09,03:03:32,90.1 km,00:03:21,02:11:23,21.1 km,05:56:17
Jose Herrera,216,27,256,542,25-29,32,FL,VEN,---,1958,00:32:09,1.9 km,00:04:49,03:07:13,90.1 km,00:05:09,02:07:17,21.1 km,05:56:37
Aaron Hutchinson,217,45,257,291,40-44,46,CA,USA,---,1918,00:28:24,1.9 km,00:04:48,03:03:58,90.1 km,00:04:05,02:15:27,21.1 km,05:56:42
Fernando Menezes,219,56,260,403,35-39,40,---,BRA,---,1790,00:27:00,1.9 km,00:05:28,03:13:22,90.1 km,00:05:05,02:06:36,21.1 km,05:57:31
Juan David Posada,220,57,261,640,35-39,37,antioquia,COL,---,1785,00:27:26,1.9 km,00:04:50,03:11:54,90.1 km,00:03:04,02:10:34,21.1 km,05:57:48
Jillian Heddaeus,42,8,262,132,30-34,33,FL,PAN,---,2660,00:29:39,1.9 km,00:03:57,03:16:43,90.1 km,00:03:21,02:04:11,21.1 km,05:57:51
Juan Pablo Mora,221,58,263,405,35-39,40,Intl State,CRI,---,1779,00:27:19,1.9 km,00:05:50,03:14:17,90.1 km,00:04:23,02:06:18,21.1 km,05:58:07
Dilson Filho,222,59,264,367,35-39,---,---,BRA,---,1774,00:30:59,1.9 km,00:05:32,03:15:17,90.1 km,00:05:08,02:01:28,21.1 km,05:58:24
Rolf Vetter,223,13,265,244,45-49,51,CH,CHE,---,2382,00:28:43,1.9 km,00:03:56,03:13:14,90.1 km,00:04:35,02:07:57,21.1 km,05:58:25
Brian Lutz,224,28,266,670,25-29,31,---,PAN,---,1925,00:26:58,1.9 km,00:03:30,03:02:54,90.1 km,00:03:44,02:21:20,21.1 km,05:58:26
Nahuel Cabrera,225,60,267,348,35-39,---,---,ARG,---,1773,00:29:51,1.9 km,00:05:43,03:18:03,90.1 km,00:04:25,02:00:26,21.1 km,05:58:28
Jorge Romero,226,14,268,228,45-49,49,JALISCO,MEX,---,2381,00:38:01,1.9 km,00:04:23,03:05:50,90.1 km,00:02:18,02:07:56,21.1 km,05:58:28
Andrei Luis Goelzer Bratz,227,46,269,284,40-44,44,ACT,BRA,---,1883,00:26:11,1.9 km,00:07:55,03:08:47,90.1 km,00:06:09,02:09:34,21.1 km,05:58:36
Carlos Eduardo Calderon Gomez,228,47,270,259,40-44,44,RISARALDA,COL,---,1882,00:26:44,1.9 km,00:04:47,03:07:55,90.1 km,00:03:42,02:15:33,21.1 km,05:58:41
Luis Eduardo Munoz Diaz,229,61,271,408,35-39,42,---,COL,---,1769,00:24:36,1.9 km,00:03:58,03:03:51,90.1 km,00:02:16,02:24:01,21.1 km,05:58:42
Patrick Lafley,230,48,272,297,40-44,44,OH,USA,---,1881,00:26:58,1.9 km,00:08:18,03:18:34,90.1 km,00:03:33,02:01:21,21.1 km,05:58:44
Hugo De Vega,231,15,273,178,45-49,49,---,MEX,---,2375,00:32:35,1.9 km,00:06:43,03:15:26,90.1 km,00:03:38,02:00:27,21.1 km,05:58:49
Ana Rodriguez,43,7,274,583,25-29,---,---,VEN,---,2541,00:36:46,1.9 km,00:07:38,03:20:39,90.1 km,00:02:54,01:51:04,21.1 km,05:59:01
Jaime Celorio,232,49,275,262,40-44,44,TX,MEX,---,1869,00:30:42,1.9 km,00:04:06,03:09:51,90.1 km,00:02:46,02:11:58,21.1 km,05:59:23
Jean Canquis,233,35,276,449,30-34,39,---,VEN,---,1864,00:36:12,1.9 km,00:05:49,03:25:11,90.1 km,00:02:38,01:49:36,21.1 km,05:59:26
Jorge Vargas,234,29,277,566,25-29,30,---,PAN,---,1902,00:30:12,1.9 km,00:04:28,03:19:56,90.1 km,00:03:35,02:01:33,21.1 km,05:59:44
Katie Elliott,44,9,278,121,30-34,---,CO,USA,---,2626,00:26:41,1.9 km,00:05:33,03:13:09,90.1 km,00:03:07,02:11:16,21.1 km,05:59:46
Miguel Gabriel,235,36,279,464,30-34,33,Intl State,PAN,---,1833,00:29:45,1.9 km,00:05:19,03:36:54,90.1 km,00:02:33,01:46:38,21.1 km,06:01:09
John Chauvin,236,2,280,586,55-59,60,LA,USA,---,3316,00:29:45,1.9 km,00:06:14,03:09:45,90.1 km,00:03:51,02:11:49,21.1 km,06:01:24
Jeanluc Aivaliklis,237,16,281,158,45-49,48,Intl State,GLP,---,2323,00:31:26,1.9 km,00:04:42,03:15:35,90.1 km,00:04:56,02:05:05,21.1 km,06:01:44
Guilherme Oranges,238,30,282,674,25-29,---,---,BRA,---,1862,00:27:50,1.9 km,00:05:10,03:14:08,90.1 km,00:04:25,02:10:26,21.1 km,06:01:59
Aberlin Olivier,239,50,283,307,40-44,---,---,FRA,---,1816,00:31:17,1.9 km,00:05:42,03:10:53,90.1 km,00:04:34,02:09:55,21.1 km,06:02:21
Jorge Adrian Rodriguez Velez,240,17,284,226,45-49,49,Panama,PAN,---,2311,00:33:16,1.9 km,00:06:38,03:13:53,90.1 km,00:03:02,02:05:33,21.1 km,06:02:22
Sarah Pendergast,45,7,285,84,35-39,---,MT,USA,---,2731,00:33:50,1.9 km,00:05:56,03:14:43,90.1 km,00:04:13,02:03:46,21.1 km,06:02:28
Luis Enrique Machado,241,37,286,476,30-34,34,Intl State,VEN,---,1799,00:28:32,1.9 km,00:04:30,03:11:50,90.1 km,00:03:23,02:14:49,21.1 km,06:03:04
Coleman Barney,242,11,287,163,50-54,55,UT,USA,---,2497,00:34:14,1.9 km,00:07:00,03:01:01,90.1 km,00:04:14,02:16:43,21.1 km,06:03:12
Federico Murillo,244,38,289,490,30-34,36,Intl State,CRI,---,1787,00:33:20,1.9 km,00:05:18,03:16:34,90.1 km,00:04:06,02:04:27,21.1 km,06:03:45
"Emiliano Ramos, CSCP",245,62,290,418,35-39,---,---,PAN,---,1677,00:31:17,1.9 km,00:04:02,03:14:28,90.1 km,00:02:31,02:11:30,21.1 km,06:03:48
Martin Saenz De Tejada,246,18,291,232,45-49,51,Intl State,ARG,---,2282,00:33:55,1.9 km,00:04:30,03:19:56,90.1 km,00:04:29,02:01:09,21.1 km,06:03:59
Fidel Rotondaro,247,1,292,230,70-74,74,---,VEN,---,3500,00:27:44,1.9 km,00:04:58,03:12:43,90.1 km,00:04:55,02:13:56,21.1 km,06:04:16
Alvaro Quesada,248,39,293,501,30-34,37,Intl State,CRI,---,1775,00:29:29,1.9 km,00:05:51,03:15:07,90.1 km,00:03:22,02:10:35,21.1 km,06:04:24
J Bryan Bartlett,249,19,294,164,45-49,51,FL,USA,---,2274,00:29:00,1.9 km,00:04:32,03:11:27,90.1 km,00:03:35,02:15:52,21.1 km,06:04:26
Florencia Carrizosa,46,4,295,115,18-24,27,ACT,PRY,---,2717,00:30:21,1.9 km,00:03:42,03:15:37,90.1 km,00:03:22,02:11:39,21.1 km,06:04:41
Volker Dietrich Z,250,31,296,533,25-29,29,Intl State,CRI,---,1802,00:30:15,1.9 km,00:04:35,03:16:34,90.1 km,00:02:03,02:11:51,21.1 km,06:05:18
Javier Gonzalez,251,63,297,687,35-39,---,---,PAN,---,1649,00:30:52,1.9 km,00:05:14,03:09:19,90.1 km,00:02:40,02:17:16,21.1 km,06:05:21
Mario Sanchez,252,51,298,321,40-44,43,---,ECU,---,1757,00:31:10,1.9 km,00:05:00,03:15:14,90.1 km,00:03:49,02:10:23,21.1 km,06:05:36
Justin Corbett,253,64,299,359,35-39,41,FL,USA,---,1630,00:24:15,1.9 km,00:05:12,03:23:27,90.1 km,00:04:27,02:09:05,21.1 km,06:06:26
Douglas Fonseca,254,52,300,282,40-44,45,---,VEN,---,1742,00:29:08,1.9 km,00:04:31,03:26:59,90.1 km,00:02:57,02:02:52,21.1 km,06:06:27
Sebastian Alfaro,255,40,301,442,30-34,35,Intl State,CRI,---,1737,00:35:01,1.9 km,00:05:17,03:17:42,90.1 km,00:03:33,02:04:56,21.1 km,06:06:29
Gustavo De Luca Quesada,256,53,302,271,40-44,42,Intl State,PAN,---,1738,00:33:35,1.9 km,00:06:08,03:19:24,90.1 km,00:04:04,02:03:29,21.1 km,06:06:40
Wanda Bamberger,47,6,303,57,40-44,43,UT,USA,---,2225,00:31:56,1.9 km,00:05:20,03:18:54,90.1 km,00:02:49,02:07:43,21.1 km,06:06:42
Patricia Paola Quintero,48,8,304,696,25-29,32,Panama,PAN,---,2400,00:30:54,1.9 km,00:04:04,03:32:33,90.1 km,00:02:36,01:56:45,21.1 km,06:06:52
Andres Pinto,257,65,305,639,35-39,39,Intl State,ECU,---,1616,00:31:33,1.9 km,00:05:42,03:08:35,90.1 km,00:04:50,02:16:32,21.1 km,06:07:12
Francisco Carpio,259,54,307,260,40-44,43,---,ECU,---,1721,00:31:33,1.9 km,00:05:22,03:16:01,90.1 km,00:04:56,02:09:46,21.1 km,06:07:38
Luis Mora Garrido,260,12,308,207,50-54,---,---,VEN,---,2413,00:34:01,1.9 km,00:06:25,03:21:57,90.1 km,00:04:58,02:00:31,21.1 km,06:07:52
Massaaki Sakagami,261,55,310,318,40-44,43,Intl State,BRA,---,1707,00:26:01,1.9 km,00:04:32,03:05:52,90.1 km,00:03:35,02:28:23,21.1 km,06:08:23
Alexander Mccoy,262,41,311,485,30-34,34,ID,USA,---,1691,00:38:53,1.9 km,00:09:09,03:11:54,90.1 km,00:04:53,02:04:16,21.1 km,06:09:05
Fernando Bellavia,263,20,312,165,45-49,---,---,ARG,---,2186,00:30:53,1.9 km,00:05:04,03:15:43,90.1 km,00:04:44,02:12:57,21.1 km,06:09:21
Miguel Aguilar Mora,265,42,314,441,30-34,35,Intl State,CRI,---,1683,00:31:07,1.9 km,00:05:23,03:09:01,90.1 km,00:03:03,02:20:55,21.1 km,06:09:29
Jennifer Hotsko,50,10,315,581,30-34,34,VA,PAN,---,2444,00:30:29,1.9 km,00:04:46,03:25:03,90.1 km,00:03:11,02:06:24,21.1 km,06:09:53
Lysa Aued,51,8,316,570,35-39,38,Intl State,PAN,---,2590,00:31:12,1.9 km,00:04:23,03:09:51,90.1 km,00:04:39,02:20:11,21.1 km,06:10:16
Julio Gonzalez,266,32,317,703,25-29,---,---,PAN,---,1712,00:35:26,1.9 km,00:05:26,03:17:25,90.1 km,00:02:58,02:09:03,21.1 km,06:10:18
Guilherme Farias,267,43,318,460,30-34,36,DF,BRA,---,1662,00:29:26,1.9 km,00:05:07,03:18:01,90.1 km,00:04:12,02:13:53,21.1 km,06:10:39
Michelle Sanchez,52,9,319,152,25-29,28,Intl State,PAN,---,2331,00:26:37,1.9 km,00:03:37,03:15:35,90.1 km,00:02:38,02:22:14,21.1 km,06:10:41
Sebastian Munoz,268,44,320,489,30-34,---,---,COL,---,1651,00:30:59,1.9 km,00:04:23,03:23:36,90.1 km,00:03:48,02:08:31,21.1 km,06:11:17
Megan Hoefer Zylak,53,1,321,74,45-49,48,WA,USA,---,3500,00:29:51,1.9 km,00:07:09,03:23:23,90.1 km,00:04:10,02:06:45,21.1 km,06:11:18
Mark Pearson,269,21,322,219,45-49,48,TX,GBR,---,2133,00:31:32,1.9 km,00:05:59,03:04:10,90.1 km,00:03:26,02:27:09,21.1 km,06:12:16
