name,genderRank,divRank,overallRank,bib,division,age,state,country,profession,points,swim,swimDistance,t1,bike,bikeDistance,t2,run,runDistance,overall
Philip Joyce,142,10,161,1049,45-49,46,---,NZL,---,3002,00:32:08,1.9 km,00:05:37,02:43:11,90.1 km,00:01:52,01:35:37,21.1 km,04:58:25
Dean Hickey,143,22,162,542,40-44,41,NZ,NZL,---,2791,00:35:41,1.9 km,00:04:38,02:41:25,90.1 km,00:01:34,01:35:27,21.1 km,04:58:45
Tim Noble,144,13,163,1037,25-29,28,---,NZL,---,2841,00:31:47,1.9 km,00:04:19,02:48:57,90.1 km,00:01:48,01:31:57,21.1 km,04:58:48
Paul Bidgood,146,23,166,494,40-44,43,TAS,AUS,---,2787,00:29:18,1.9 km,00:05:29,02:32:16,90.1 km,00:01:46,01:50:10,21.1 km,04:58:59
Hayden Moorhouse,147,17,167,76,18-24,23,New Zealand,NZL,---,2624,00:30:39,1.9 km,00:04:17,02:27:22,90.1 km,00:01:59,01:55:08,21.1 km,04:59:25
Andrew Mcqueen,148,14,168,139,25-29,25,---,NZL,---,2822,00:30:43,1.9 km,00:04:21,02:52:01,90.1 km,00:01:21,01:31:26,21.1 km,04:59:52
Darren Ebrey,149,24,169,512,40-44,45,NZ,NZL,---,2768,00:34:49,1.9 km,00:05:51,02:34:59,90.1 km,00:02:47,01:41:35,21.1 km,05:00:01
Andrew Perry,150,11,171,739,45-49,48,---,NZL,---,2967,00:34:17,1.9 km,00:04:36,02:40:26,90.1 km,00:02:24,01:38:39,21.1 km,05:00:22
James Charlton,151,12,172,685,45-49,47,Herts,GBR,---,2963,00:35:26,1.9 km,00:05:38,02:40:11,90.1 km,00:01:45,01:37:34,21.1 km,05:00:34
Johan Engelbrecht,152,26,173,234,30-34,33,NZ,NZL,---,2797,00:34:53,1.9 km,00:05:05,02:39:05,90.1 km,00:01:52,01:39:40,21.1 km,05:00:35
Craig Jackson,153,25,174,549,40-44,41,NZ,NZL,---,2758,00:34:26,1.9 km,00:04:35,02:30:29,90.1 km,00:02:01,01:49:04,21.1 km,05:00:35
Borja Franco,154,27,175,1039,30-34,32,---,ESP,---,2795,00:31:46,1.9 km,00:06:23,02:39:42,90.1 km,00:02:38,01:40:13,21.1 km,05:00:42
Simon Boqvist,155,15,176,118,25-29,---,SE,SWE,---,2805,00:40:42,1.9 km,00:04:33,02:36:14,90.1 km,00:01:43,01:37:35,21.1 km,05:00:47
Brendan Wharehoka,156,13,177,765,45-49,47,---,NZL,---,2951,00:32:40,1.9 km,00:06:02,02:36:25,90.1 km,00:02:06,01:44:02,21.1 km,05:01:15
Megan Arthur,22,1,178,628,40-44,41,---,NZL,---,3500,00:34:37,1.9 km,00:04:54,02:39:16,90.1 km,00:01:40,01:40:55,21.1 km,05:01:22
Shane Proctor,157,26,179,584,40-44,41,NSW,GBR,---,2739,00:36:09,1.9 km,00:04:21,02:33:06,90.1 km,00:02:37,01:45:25,21.1 km,05:01:38
Sam Labone,158,25,180,387,35-39,38,---,NZL,---,2661,00:35:02,1.9 km,00:04:37,02:36:42,90.1 km,00:01:27,01:44:22,21.1 km,05:02:10
Malin Olsson,23,1,181,471,35-39,40,QLD,NZL,---,3500,00:34:38,1.9 km,00:03:54,02:42:55,90.1 km,00:01:49,01:39:00,21.1 km,05:02:16
Charlotte Pearson,24,4,182,198,25-29,28,NZ,NZL,---,3002,00:32:02,1.9 km,00:04:19,02:47:11,90.1 km,00:01:42,01:37:13,21.1 km,05:02:27
Andrew Johnson,159,16,183,131,25-29,29,NZ,NZL,---,2774,00:28:25,1.9 km,00:04:50,02:43:22,90.1 km,00:01:37,01:44:16,21.1 km,05:02:30
Todd Sisson,160,14,184,750,45-49,49,---,NZL,---,2926,00:34:14,1.9 km,00:04:09,02:45:35,90.1 km,00:01:40,01:37:02,21.1 km,05:02:40
Richard Wilkinson,161,27,185,621,40-44,44,---,NZL,---,2720,00:34:44,1.9 km,00:04:19,02:33:46,90.1 km,00:01:12,01:48:43,21.1 km,05:02:44
Nicola Mccormick,25,3,186,104,18-24,25,NZ,NZL,---,3303,00:30:03,1.9 km,00:04:27,02:29:42,90.1 km,00:02:04,01:56:30,21.1 km,05:02:46
Faryn Ngawaka,162,26,187,1006,35-39,36,---,NZL,---,2645,00:37:54,1.9 km,00:05:00,02:36:13,90.1 km,00:01:32,01:42:23,21.1 km,05:03:02
Greg Dickey,163,28,188,230,30-34,33,Auckland,NZL,---,2749,00:30:17,1.9 km,00:04:12,02:38:54,90.1 km,00:01:40,01:48:12,21.1 km,05:03:15
Rebecca York,26,5,189,210,25-29,29,VIC,GBR,---,2986,00:33:03,1.9 km,00:04:53,02:41:07,90.1 km,00:02:13,01:42:05,21.1 km,05:03:21
Serena Hammond,27,2,190,458,35-39,40,---,NZL,---,3479,00:49:30,1.9 km,00:04:55,02:35:57,90.1 km,00:01:58,01:31:03,21.1 km,05:03:23
Marc Andrew,164,15,191,678,45-49,50,Waikato,NZL,---,2912,00:33:58,1.9 km,00:06:19,02:39:19,90.1 km,00:02:10,01:41:40,21.1 km,05:03:26
Peter Humphries,165,16,192,711,45-49,47,---,NZL,---,2910,00:30:55,1.9 km,00:04:28,02:40:17,90.1 km,00:01:37,01:46:16,21.1 km,05:03:33
Gail Harvey-Heyward,28,2,193,646,40-44,43,---,NZL,---,3459,00:35:40,1.9 km,00:03:58,02:36:42,90.1 km,00:01:59,01:45:19,21.1 km,05:03:38
Misa Klaskova,29,6,194,186,25-29,29,OK,CZE,---,2979,00:33:21,1.9 km,00:04:49,02:42:12,90.1 km,00:01:54,01:41:28,21.1 km,05:03:44
Callum Harper,166,27,195,1044,35-39,39,NZ,NZL,---,2633,00:32:50,1.9 km,00:05:43,02:29:33,90.1 km,00:01:57,01:53:42,21.1 km,05:03:45
Murray Foster,167,13,196,839,50-54,52,NZ,NZL,---,2984,00:31:16,1.9 km,00:04:42,02:35:51,90.1 km,00:02:41,01:49:19,21.1 km,05:03:49
Sierra Ryland,30,4,197,331,30-34,33,---,NZL,---,3234,00:34:11,1.9 km,00:04:16,02:38:02,90.1 km,00:01:33,01:45:57,21.1 km,05:03:59
Thomas Hanrahan,168,17,198,703,45-49,47,NZ,NZL,---,2902,00:38:48,1.9 km,00:05:05,02:38:14,90.1 km,00:01:31,01:40:21,21.1 km,05:03:59
Pawel Chalacis,169,29,199,226,30-34,34,Auckland,POL,---,2733,00:38:41,1.9 km,00:05:10,02:34:46,90.1 km,00:01:47,01:43:44,21.1 km,05:04:08
Craig Yorston,170,18,200,773,45-49,48,NZ,NZL,---,2895,00:37:25,1.9 km,00:05:34,02:30:25,90.1 km,00:01:43,01:49:14,21.1 km,05:04:21
Mark Alderson,171,30,201,213,30-34,33,NZ,NZL,---,2729,00:34:28,1.9 km,00:05:39,02:36:32,90.1 km,00:01:38,01:46:05,21.1 km,05:04:22
Jamie Sutherland,172,28,202,418,35-39,36,---,NZL,---,2621,00:36:10,1.9 km,00:04:01,02:41:05,90.1 km,00:01:13,01:41:55,21.1 km,05:04:24
Michael Dunstan,173,3,203,927,55-59,60,QLD,AUS,---,3271,00:37:48,1.9 km,00:05:45,02:33:23,90.1 km,00:01:57,01:45:43,21.1 km,05:04:36
Jamie Billot,174,29,204,344,35-39,36,NZ,NZL,---,2616,00:32:00,1.9 km,00:07:25,02:45:45,90.1 km,00:02:08,01:37:23,21.1 km,05:04:41
Nao Hori,175,19,205,1004,45-49,46,New Zealand,JPN,---,2889,00:32:10,1.9 km,00:05:26,02:42:52,90.1 km,00:02:21,01:41:52,21.1 km,05:04:41
David Semple,176,28,206,595,40-44,41,NZ,GBR,---,2682,00:36:06,1.9 km,00:04:38,02:37:18,90.1 km,00:01:29,01:45:17,21.1 km,05:04:48
Kevin Stanley-Hunt,177,29,207,599,40-44,44,NZ,NZL,---,2681,00:33:43,1.9 km,00:05:35,02:37:56,90.1 km,00:01:57,01:45:42,21.1 km,05:04:53
Paul Berry,178,2,208,964,60-64,65,NZ,NZL,---,3209,00:41:25,1.9 km,00:05:21,02:40:31,90.1 km,00:02:37,01:35:10,21.1 km,05:05:04
Chris Chapman,179,30,209,501,40-44,41,NZ,NZL,---,2673,00:35:40,1.9 km,00:04:52,02:34:01,90.1 km,00:02:00,01:48:46,21.1 km,05:05:19
Jim Houston,180,14,210,845,50-54,51,NZ,NZL,---,2955,00:36:05,1.9 km,00:04:46,02:35:37,90.1 km,00:02:34,01:46:23,21.1 km,05:05:25
Rob Wylie,181,3,211,980,60-64,64,---,NZL,---,3197,00:39:42,1.9 km,00:04:42,02:35:28,90.1 km,00:04:29,01:41:25,21.1 km,05:05:46
Warren Keenan,182,20,212,720,45-49,47,QLD,NZL,---,2869,00:34:52,1.9 km,00:04:19,02:35:06,90.1 km,00:02:04,01:49:28,21.1 km,05:05:49
Ashleigh Mullaly,31,7,213,195,25-29,26,---,NZL,---,2941,00:31:14,1.9 km,00:04:50,02:44:06,90.1 km,00:01:35,01:44:07,21.1 km,05:05:52
Nikki Edwards,32,3,214,455,35-39,36,---,NZL,---,3435,00:34:27,1.9 km,00:04:38,02:47:18,90.1 km,00:01:39,01:37:50,21.1 km,05:05:52
Paul Wraight,183,31,215,625,40-44,43,---,GBR,---,2662,00:35:54,1.9 km,00:04:42,02:35:58,90.1 km,00:01:30,01:47:51,21.1 km,05:05:55
Karsten Sasse,184,30,216,416,35-39,38,DE,DEU,---,2593,00:27:15,1.9 km,00:04:29,02:40:55,90.1 km,00:01:45,01:51:32,21.1 km,05:05:56
Tanya Sharp,33,3,217,668,40-44,42,---,NZL,---,3417,00:31:40,1.9 km,00:04:25,02:40:19,90.1 km,00:01:35,01:47:58,21.1 km,05:05:57
Freddie Gillies,185,18,218,62,18-24,24,---,NZL,---,2506,00:35:03,1.9 km,00:06:00,02:38:36,90.1 km,00:02:25,01:43:54,21.1 km,05:05:58
Suzanne Landers,34,5,219,320,30-34,32,---,NZL,---,3195,00:33:00,1.9 km,00:04:01,02:44:46,90.1 km,00:02:38,01:41:44,21.1 km,05:06:09
Peter Richmond,186,31,220,272,30-34,35,NZ,NZL,---,2693,00:31:36,1.9 km,00:04:53,02:45:31,90.1 km,00:02:28,01:41:53,21.1 km,05:06:21
David Downer,187,21,221,697,45-49,48,NZ,NZL,---,2855,00:38:20,1.9 km,00:05:45,02:34:29,90.1 km,00:02:46,01:45:15,21.1 km,05:06:35
Jacob Lim,188,17,222,136,25-29,26,NZ,NZL,---,2699,00:30:16,1.9 km,00:04:32,02:40:30,90.1 km,00:01:51,01:49:31,21.1 km,05:06:40
Gerrard Smith,190,32,224,597,40-44,43,---,NZL,---,2647,00:31:38,1.9 km,00:05:38,02:42:15,90.1 km,00:02:12,01:45:03,21.1 km,05:06:46
Kerri Dewe,35,4,225,452,35-39,37,---,NZL,---,3418,00:37:12,1.9 km,00:04:49,02:42:53,90.1 km,00:01:21,01:40:32,21.1 km,05:06:47
Carey Wood,191,15,226,890,50-54,52,NZ,NZL,---,2928,00:35:34,1.9 km,00:04:54,02:39:29,90.1 km,00:02:49,01:44:07,21.1 km,05:06:53
Matt Tristram,192,33,227,609,40-44,43,NZ,NZL,---,2641,00:36:42,1.9 km,00:04:35,02:40:12,90.1 km,00:01:43,01:43:54,21.1 km,05:07:06
Greg Marchant,193,31,228,397,35-39,40,NZ,NZL,---,2571,00:38:02,1.9 km,00:06:44,02:42:01,90.1 km,00:01:50,01:38:33,21.1 km,05:07:10
Blair Strahan,194,34,229,601,40-44,43,NZ,NZL,---,2630,00:42:54,1.9 km,00:05:15,02:39:23,90.1 km,00:01:35,01:38:34,21.1 km,05:07:41
Alicia Mcculloch,36,6,230,323,30-34,33,NSW,AUS,---,3166,00:30:04,1.9 km,00:04:15,02:38:40,90.1 km,00:01:31,01:53:16,21.1 km,05:07:46
Heath Radcliffe,195,22,231,743,45-49,48,NZ,NZL,---,2830,00:38:39,1.9 km,00:05:07,02:37:51,90.1 km,00:02:42,01:43:39,21.1 km,05:07:58
Stu Ross,196,32,232,414,35-39,37,NZ,NZL,---,2549,00:33:16,1.9 km,00:04:41,02:40:52,90.1 km,00:02:23,01:47:11,21.1 km,05:08:23
Cor Story,197,4,233,975,60-64,61,---,NZL,---,3148,00:31:07,1.9 km,00:04:45,02:44:43,90.1 km,00:01:41,01:46:11,21.1 km,05:08:27
Richard Phillips,198,32,234,268,30-34,35,---,NZL,---,2654,00:33:19,1.9 km,00:04:57,02:39:21,90.1 km,00:02:11,01:48:46,21.1 km,05:08:34
Jacob Baker,199,19,235,51,18-24,22,---,NZL,---,2457,00:35:26,1.9 km,00:04:15,02:38:13,90.1 km,00:01:16,01:49:29,21.1 km,05:08:39
Doug Andrade,200,33,236,214,30-34,31,VA,USA,---,2650,00:34:49,1.9 km,00:05:37,02:46:21,90.1 km,00:01:52,01:40:07,21.1 km,05:08:46
Simon Walker,201,18,237,157,25-29,26,NZ,NZL,---,2661,00:37:16,1.9 km,00:03:34,02:40:56,90.1 km,00:01:15,01:45:47,21.1 km,05:08:48
Sarah Menlove,37,8,238,194,25-29,27,---,NZL,---,2887,00:32:32,1.9 km,00:04:26,02:47:18,90.1 km,00:01:30,01:43:07,21.1 km,05:08:53
Rachael Naree Cunningham,38,5,239,448,35-39,39,---,NZL,---,3376,00:38:49,1.9 km,00:06:21,02:38:57,90.1 km,00:01:42,01:43:18,21.1 km,05:09:07
Claire Walton,39,7,240,338,30-34,32,merseyside,GBR,---,3139,00:33:30,1.9 km,00:05:13,02:52:49,90.1 km,00:01:50,01:35:52,21.1 km,05:09:14
Sam Shepherd,202,34,241,279,30-34,30,Cheshire,GBR,---,2640,00:35:24,1.9 km,00:04:46,02:42:25,90.1 km,00:01:28,01:45:15,21.1 km,05:09:18
Craig Ross,203,33,242,415,35-39,40,NSW,NZL,---,2532,00:39:44,1.9 km,00:04:34,02:42:22,90.1 km,00:01:56,01:40:43,21.1 km,05:09:19
Warren Forbes,204,35,243,518,40-44,42,QLD,NZL,---,2600,00:38:01,1.9 km,00:07:00,02:30:13,90.1 km,00:02:11,01:51:59,21.1 km,05:09:24
Graeme Macdonald,205,4,244,935,55-59,59,NZ,NZL,---,3181,00:35:35,1.9 km,00:06:13,02:34:48,90.1 km,00:01:32,01:51:28,21.1 km,05:09:36
Tristan Joll,206,36,245,552,40-44,41,NZ,NZL,---,2593,00:29:32,1.9 km,00:06:17,02:40:06,90.1 km,00:02:15,01:51:35,21.1 km,05:09:45
Samuel Moore,207,34,246,1045,35-39,40,NZ,NZL,---,2523,00:37:53,1.9 km,00:10:32,02:36:25,90.1 km,00:09:14,01:35:47,21.1 km,05:09:51
Andrea Pember,40,9,247,199,25-29,27,NSW,CAN,---,2869,00:29:18,1.9 km,00:05:06,02:47:24,90.1 km,00:02:38,01:45:25,21.1 km,05:09:51
Arthur Gillies,208,20,248,61,18-24,22,---,NZL,---,2432,00:38:27,1.9 km,00:06:55,02:34:08,90.1 km,00:02:38,01:47:54,21.1 km,05:10:02
Brent Stieller,209,16,249,878,50-54,53,---,NZL,---,2871,00:39:35,1.9 km,00:05:13,02:40:20,90.1 km,00:02:10,01:42:46,21.1 km,05:10:04
Steph Brunt,41,8,250,305,30-34,31,NZ,NZL,---,3124,00:36:31,1.9 km,00:04:26,02:48:15,90.1 km,00:01:39,01:39:14,21.1 km,05:10:05
Mark Andrew Thompson,210,35,251,1024,30-34,33,NZ,GBR,---,2626,00:33:56,1.9 km,00:04:34,02:50:22,90.1 km,00:01:40,01:39:35,21.1 km,05:10:07
Tim Tingiri,211,37,252,607,40-44,44,VIC,AUS,---,2583,00:35:56,1.9 km,00:04:11,02:37:22,90.1 km,00:01:37,01:51:13,21.1 km,05:10:19
Michael Johnson,212,35,253,383,35-39,38,---,NZL,---,2512,00:35:09,1.9 km,00:04:32,02:41:34,90.1 km,00:01:44,01:47:28,21.1 km,05:10:27
Alistair Russell,213,36,254,276,30-34,32,NZ,NZL,---,2618,00:34:26,1.9 km,00:05:09,02:38:52,90.1 km,00:01:50,01:50:14,21.1 km,05:10:31
Brent Morris,214,5,255,1025,55-59,58,NZ,NZL,---,3164,00:34:34,1.9 km,00:07:19,02:30:39,90.1 km,00:02:58,01:55:02,21.1 km,05:10:32
Matthew Cody,215,23,256,686,45-49,50,NZ,NZL,---,2782,00:32:24,1.9 km,00:05:43,02:43:24,90.1 km,00:01:44,01:47:24,21.1 km,05:10:39
Max Whiting,216,19,257,159,25-29,26,New Zealand,NZL,---,2627,00:34:43,1.9 km,00:04:25,02:42:08,90.1 km,00:01:35,01:47:50,21.1 km,05:10:41
Wayne Moore,217,38,258,572,40-44,42,---,NZL,---,2575,00:42:43,1.9 km,00:06:02,02:37:05,90.1 km,00:02:52,01:42:05,21.1 km,05:10:47
Aimee Perrett,42,2,259,803,45-49,50,---,NZL,---,3197,00:32:28,1.9 km,00:04:20,02:42:07,90.1 km,00:01:28,01:50:28,21.1 km,05:10:51
Neil Sheerin,218,17,260,872,50-54,53,Canterbury,NZL,---,2857,00:33:24,1.9 km,00:04:41,02:48:05,90.1 km,00:02:10,01:42:31,21.1 km,05:10:51
Romain Knowles,219,20,261,132,25-29,29,NZ,GBR,---,2623,00:36:34,1.9 km,00:06:03,02:35:48,90.1 km,00:02:56,01:49:33,21.1 km,05:10:54
Brent Spicer,220,24,262,753,45-49,---,---,NZL,---,2775,00:38:48,1.9 km,00:05:15,02:44:06,90.1 km,00:02:05,01:40:47,21.1 km,05:11:01
Brett Thomson,221,21,263,155,25-29,27,NZ,NZL,---,2620,00:37:16,1.9 km,00:04:32,02:29:01,90.1 km,00:01:24,01:58:50,21.1 km,05:11:03
Ben Squires,222,37,264,285,30-34,31,---,GBR,---,2609,00:30:31,1.9 km,00:04:56,02:47:03,90.1 km,00:01:33,01:47:01,21.1 km,05:11:04
Angie Keen,43,10,265,184,25-29,28,---,NZL,---,2842,00:31:56,1.9 km,00:04:28,02:47:17,90.1 km,00:01:24,01:46:16,21.1 km,05:11:21
Rhonda Lee,44,6,266,465,35-39,38,---,NZL,---,3335,00:34:39,1.9 km,00:04:35,02:44:29,90.1 km,00:01:16,01:46:26,21.1 km,05:11:25
Nicola Hankinson,45,7,267,459,35-39,39,NZ,NZL,---,3334,00:40:41,1.9 km,00:05:15,02:42:55,90.1 km,00:01:57,01:40:39,21.1 km,05:11:27
Curridori Valerio,223,5,268,965,60-64,63,italy,ITA,---,3089,00:39:04,1.9 km,00:06:08,02:39:58,90.1 km,00:02:32,01:44:03,21.1 km,05:11:45
David Cain,224,22,269,120,25-29,29,NZ,GBR,---,2607,00:37:44,1.9 km,00:05:11,02:45:43,90.1 km,00:01:26,01:41:42,21.1 km,05:11:46
David Bedggood,225,36,270,343,35-39,39,NZ,NZL,---,2488,00:37:45,1.9 km,00:04:53,02:42:39,90.1 km,00:01:46,01:44:45,21.1 km,05:11:48
Glen Turner,226,18,271,882,50-54,53,---,NZL,---,2839,00:34:00,1.9 km,00:04:48,02:43:06,90.1 km,00:01:53,01:48:05,21.1 km,05:11:52
Chris Redpath,227,23,272,148,25-29,29,NZ,NZL,---,2605,00:39:21,1.9 km,00:06:00,02:31:29,90.1 km,00:02:06,01:52:59,21.1 km,05:11:55
Peter Conley,228,25,273,688,45-49,48,NZ,NZL,---,2759,00:32:53,1.9 km,00:04:56,02:46:06,90.1 km,00:01:18,01:46:42,21.1 km,05:11:55
Shane Thorsen,229,39,274,605,40-44,43,---,NZL,---,2554,00:36:05,1.9 km,00:05:05,02:42:19,90.1 km,00:01:42,01:46:45,21.1 km,05:11:56
Linda Exeter-Grant,46,1,276,901,50-54,50,NZ,NZL,---,3500,00:32:45,1.9 km,00:04:53,02:41:24,90.1 km,00:01:43,01:51:13,21.1 km,05:11:58
David Knowles,231,19,277,853,50-54,54,---,NZL,---,2837,00:35:08,1.9 km,00:04:51,02:48:02,90.1 km,00:02:34,01:41:24,21.1 km,05:11:59
Mark Evans,232,37,278,368,35-39,38,NZ,NZL,---,2483,00:33:52,1.9 km,00:04:27,02:41:36,90.1 km,00:01:26,01:50:41,21.1 km,05:12:02
Jason Hyland,233,38,279,241,30-34,33,QLD,AUS,---,2580,00:38:06,1.9 km,00:05:02,02:42:50,90.1 km,00:02:29,01:44:11,21.1 km,05:12:38
Cam Wasley,234,38,280,432,35-39,39,NZ,NZL,---,2470,00:38:07,1.9 km,00:07:12,02:38:07,90.1 km,00:02:16,01:47:04,21.1 km,05:12:46
Matthew Mcdaniel,235,39,281,256,30-34,30,FL,AUS,---,2576,00:28:49,1.9 km,00:05:33,02:53:14,90.1 km,00:02:00,01:43:18,21.1 km,05:12:54
Luke Porter,236,24,282,145,25-29,28,NZ,GBR,---,2585,00:34:46,1.9 km,00:05:55,02:45:12,90.1 km,00:02:12,01:44:56,21.1 km,05:13:01
Ryan Renwick,237,25,283,149,25-29,28,---,NZL,---,2582,00:33:24,1.9 km,00:05:47,02:34:56,90.1 km,00:01:48,01:57:17,21.1 km,05:13:12
Peter Clark,238,20,284,830,50-54,51,NZ,NZL,---,2814,00:35:24,1.9 km,00:05:55,02:41:43,90.1 km,00:02:45,01:47:27,21.1 km,05:13:14
Daniel Parkman,239,40,285,579,40-44,43,NZ,GBR,---,2529,00:39:29,1.9 km,00:04:28,02:33:51,90.1 km,00:02:06,01:53:24,21.1 km,05:13:18
Trevor Millen,240,21,286,859,50-54,51,NZ,NZL,---,2811,00:33:16,1.9 km,00:04:54,02:43:41,90.1 km,00:02:04,01:49:28,21.1 km,05:13:23
Simone Robbers,47,4,287,661,40-44,43,---,NZL,---,3281,00:34:30,1.9 km,00:04:59,02:47:44,90.1 km,00:01:20,01:44:56,21.1 km,05:13:29
Al Hunter-Wilson,241,22,288,848,50-54,54,NZ,NZL,---,2807,00:39:12,1.9 km,00:06:51,02:41:15,90.1 km,00:02:23,01:43:56,21.1 km,05:13:37
Shane Dorman,242,26,289,695,45-49,48,NZ,NZL,---,2727,00:37:10,1.9 km,00:04:35,02:48:34,90.1 km,00:02:04,01:41:18,21.1 km,05:13:41
Scott Devonport,243,39,290,360,35-39,38,NZ,NZL,---,2450,00:33:32,1.9 km,00:04:35,02:42:48,90.1 km,00:02:48,01:50:10,21.1 km,05:13:53
Alan Faulconbridge,245,27,292,699,45-49,---,NZ,NZL,---,2720,00:32:20,1.9 km,00:04:29,02:42:19,90.1 km,00:01:37,01:53:21,21.1 km,05:14:06
Dean Galt,246,41,293,525,40-44,45,---,NZL,---,2508,00:39:46,1.9 km,00:05:20,02:40:18,90.1 km,00:01:56,01:47:08,21.1 km,05:14:28
Shane Janssen,247,23,294,849,50-54,55,ME,NZL,---,2791,00:36:04,1.9 km,00:06:36,02:42:50,90.1 km,00:01:46,01:47:16,21.1 km,05:14:32
Guy Smith,248,40,295,282,30-34,35,QLD,NZL,---,2543,00:39:08,1.9 km,00:04:28,02:45:20,90.1 km,00:01:31,01:44:16,21.1 km,05:14:43
Bruce Mcclintock,249,6,296,936,55-59,57,NZ,NZL,---,3088,00:34:33,1.9 km,00:04:59,02:41:54,90.1 km,00:02:28,01:50:52,21.1 km,05:14:46
Aaron White,250,42,297,619,40-44,41,---,NZL,---,2501,00:34:49,1.9 km,00:05:10,02:33:45,90.1 km,00:02:38,01:58:29,21.1 km,05:14:51
Charlotte Henry,48,11,298,181,25-29,30,---,FRA,---,2777,00:38:07,1.9 km,00:04:59,02:49:02,90.1 km,00:01:33,01:41:16,21.1 km,05:14:57
Logan Nicholls,251,26,299,141,25-29,29,---,NZL,---,2550,00:30:37,1.9 km,00:04:15,02:38:30,90.1 km,00:01:36,02:00:00,21.1 km,05:14:58
Lee Ornsby,252,41,300,264,30-34,32,NE Lincs,GBR,---,2538,00:41:12,1.9 km,00:05:18,02:44:29,90.1 km,00:01:40,01:42:21,21.1 km,05:15:00
Jack Mcguinness,253,21,301,74,18-24,22,NZ,NZL,---,2337,00:28:55,1.9 km,00:04:47,02:41:14,90.1 km,00:01:30,01:58:53,21.1 km,05:15:19
Liam Mcdonald,254,22,302,72,18-24,25,---,NZL,---,2337,00:31:49,1.9 km,00:05:47,02:44:12,90.1 km,00:03:13,01:50:18,21.1 km,05:15:19
Kylie Cox,49,8,303,447,35-39,39,---,NZL,---,3264,00:36:10,1.9 km,00:05:03,02:46:05,90.1 km,00:01:56,01:46:06,21.1 km,05:15:20
Simon Boies,255,27,304,117,25-29,28,QC,CAN,---,2543,00:33:36,1.9 km,00:06:14,02:51:28,90.1 km,00:02:42,01:41:22,21.1 km,05:15:22
Adrian Clark,256,42,305,227,30-34,33,NZ,NZL,---,2527,00:33:28,1.9 km,00:05:06,02:45:10,90.1 km,00:01:35,01:50:16,21.1 km,05:15:35
Phillippa Harris,50,12,306,178,25-29,29,NZ,NZL,---,2765,00:32:58,1.9 km,00:05:51,02:44:58,90.1 km,00:01:40,01:50:10,21.1 km,05:15:37
Viv Collier,51,5,307,636,40-44,44,NZ,NZL,---,3242,00:33:04,1.9 km,00:04:39,02:40:12,90.1 km,00:01:48,01:55:58,21.1 km,05:15:41
Mike Williamson,257,28,308,770,45-49,46,NZ,NZL,---,2691,00:42:16,1.9 km,00:05:39,02:43:09,90.1 km,00:02:08,01:42:30,21.1 km,05:15:42
Nikki Van Beek,52,9,309,335,30-34,31,NZ,NZL,---,3023,00:39:11,1.9 km,00:04:49,02:47:48,90.1 km,00:01:16,01:42:39,21.1 km,05:15:43
Roger Spice,258,24,310,877,50-54,55,---,NZL,---,2769,00:35:38,1.9 km,00:05:07,02:47:29,90.1 km,00:02:17,01:45:13,21.1 km,05:15:44
Andy Taylor,259,43,311,604,40-44,---,NZ,NZL,---,2485,00:43:41,1.9 km,00:04:30,02:38:07,90.1 km,00:02:03,01:47:25,21.1 km,05:15:46
Sam Coxon,260,23,312,55,18-24,24,Staffordshire,NZL,---,2326,00:33:42,1.9 km,00:05:19,02:52:10,90.1 km,00:02:02,01:42:44,21.1 km,05:15:57
Tamara Cousineau,53,4,313,95,18-24,25,QC,CAF,---,3065,00:33:19,1.9 km,00:05:34,02:47:23,90.1 km,00:04:47,01:44:58,21.1 km,05:16:01
Ewan Small,261,7,314,944,55-59,56,---,NZL,---,3064,00:36:33,1.9 km,00:06:19,02:40:33,90.1 km,00:01:58,01:50:43,21.1 km,05:16:06
Garry Anderson,262,29,315,677,45-49,50,---,NZL,---,2680,00:37:22,1.9 km,00:07:36,02:36:36,90.1 km,00:02:42,01:52:03,21.1 km,05:16:19
Steve Richards,263,25,316,867,50-54,51,---,NZL,---,2753,00:34:35,1.9 km,00:05:17,02:42:29,90.1 km,00:01:31,01:52:45,21.1 km,05:16:37
Patrick Gallagher,264,28,317,124,25-29,29,NZ,GBR,---,2516,00:34:24,1.9 km,00:04:56,02:37:22,90.1 km,00:01:47,01:58:23,21.1 km,05:16:52
Bridget Clark,54,13,318,167,25-29,26,NZ,NZL,---,2740,00:34:07,1.9 km,00:05:06,02:49:51,90.1 km,00:02:27,01:45:31,21.1 km,05:17:02
Paul Hewitt,265,40,319,377,35-39,38,Northamptonshire,NZL,---,2392,00:42:58,1.9 km,00:05:20,02:44:27,90.1 km,00:01:57,01:42:24,21.1 km,05:17:06
Scott Ivimey,266,30,320,713,45-49,46,NZ,NZL,---,2664,00:43:07,1.9 km,00:07:49,02:30:51,90.1 km,00:02:07,01:53:19,21.1 km,05:17:13
Brice Windelborn,267,44,323,622,40-44,41,NZ,NZL,---,2453,00:36:59,1.9 km,00:06:02,02:43:16,90.1 km,00:01:47,01:49:29,21.1 km,05:17:33
Carl George,268,45,324,528,40-44,44,---,NZL,---,2452,00:36:44,1.9 km,00:05:21,02:35:08,90.1 km,00:02:31,01:57:51,21.1 km,05:17:35
